,ResponseId,device_use,Q20,actual_use,2_Q1,Smart_Phone_Q1_feat1,Smart_Phone_Q1_feat2,Smart_Phone_Q1_feat3,Smart_Phone_Q1_feat4,Smart_Phone_Q1_feat5,Smart_Phone_Q1_feat7,2_Q2,Smart_Phone_Q2_feat1,Smart_Phone_Q2_feat2,Smart_Phone_Q2_feat3,Smart_Phone_Q2_feat5,2_Q3,Smart_Phone_Q3_feat1,Smart_Phone_Q3_feat2,Smart_Phone_Q3_feat3,Smart_Phone_Q3_feat4,Smart_Phone_Q3_feat6,2_Q4,Smart_Phone_Q4_feat1,Smart_Phone_Q4_feat3,2_Q5,Smart_Phone_Q5_feat1,Smart_Phone_Q5_feat2,Smart_Phone_Q5_feat3,Smart_Phone_Q5_feat4,Smart_Phone_Q5_feat6,2_Q6,Smart_Phone_Q6_feat1,Smart_Phone_Q6_feat2,Smart_Phone_Q6_feat3,Smart_Phone_Q6_feat4,2_Q7,Smart_Phone_Q7_feat1,Smart_Phone_Q7_feat2,Smart_Phone_Q7_feat3,Smart_Phone_Q7_feat5,2_Q8,Smart_Phone_Q8_feat1,Smart_Phone_Q8_feat2,Smart_Phone_Q8_feat3,Smart_Phone_Q8_feat5,2_Q9,Smart_Phone_Q9_feat1,Smart_Phone_Q9_feat2,Smart_Phone_Q9_feat3,Smart_Phone_Q9_feat4,Smart_Phone_Q9_feat6,2_Q10,Smart_Phone_Q10_feat1,Smart_Phone_Q10_feat2,Smart_Phone_Q10_feat3,Smart_Phone_Q10_feat4,Smart_Phone_Q10_feat6,Smart_Phone_Q10_feat7,2_Q11,Smart_Phone_Q11_feat1,Smart_Phone_Q11_feat2,Smart_Phone_Q11_feat3,Smart_Phone_Q11_feat5,2_Q12,Smart_Phone_Q12_feat1,Smart_Phone_Q12_feat2,Smart_Phone_Q12_feat3,Smart_Phone_Q12_feat5,2_Q13,Smart_Phone_Q13_feat1,Smart_Phone_Q13_feat2,Smart_Phone_Q13_feat4
921,R_24NJYDrTerpaiIV,"1,2,4,5,6",2,1,"2,5",0,1,0,0,1,0,1,1,0,0,0,"2,3",0,1,1,0,0,1.0,1,0,2,0,1,0,0,0,"1,2",1,1,0,0,"1,2,3",1,1,1,0,"1,2",1,1,0,0,6,0,0,0,0,1,"1,3",1,0,1,0,0,0,"1,2",1,1,0,0,1,1,0,0,0,2,0,1,0
922,R_szKOYRl9ggrvIel,"1,2,3,5","2,5",1,"2,5",0,1,0,0,1,0,5,0,0,0,1,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,4,0,0,0,1,"1,2,3",1,1,1,0,5,0,0,0,1,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,"1,3",1,0,1,0,2,0,1,0
923,R_3RlLOtJ9hsNRHMK,"1,2,4,6","2,4",1,2,0,1,0,0,0,0,5,0,0,0,1,3,0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,"2,3",0,1,1,0,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,"1,2",1,1,0
924,R_3QVmLy03FVGMq7U,"2,3,4",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
925,R_1nMWohRx9GqqAVO,"1,2,4,5,6",2,1,2,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,2,0,1,0,0,"2,3",0,1,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,5,0,0,0,1,4,0,0,1
926,R_bO4PvCr1R2srOWB,"1,2,3",2,1,2,0,1,0,0,0,0,1,1,0,0,0,"1,3",1,0,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,"1,2,3",1,1,1,0,5,0,0,0,1,1,1,0,0,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,4,0,0,1
927,R_bvGAePJeCseZCwh,"1,2,4,6","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
928,R_3kzDU8hfELatmuS,"1,2,4,6",4,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
929,R_2Cm6S7GRofO8gHG,"1,2,4,5,6","1,4,5",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
930,R_1FZVSm6kFyDmZzP,"1,2,3,4,5,6","1,3,4,5",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
931,R_voWXpVdYM8ViSqZ,"1,2,3,5",2,1,7,0,0,0,0,0,1,5,0,0,0,1,"1,2,4",1,1,0,1,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,6,0,0,0,0,1,6,0,0,0,0,1,0,2,0,1,0,0,"1,2,3",1,1,1,0,4,0,0,1
932,R_2Yfe5aV4UGplOvn,"1,2,3,4,6","1,2,3,4",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
933,R_3hAR8v8IsTdB758,"1,2,4,5,6","4,5,6",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
934,R_p3GboeWEduRfAD7,"1,2,5,6",2,1,"2,5",0,1,0,0,1,0,1,1,0,0,0,"1,3",1,0,1,0,0,1.0,1,0,3,0,0,1,0,0,"2,3",0,1,1,0,"1,2,3",1,1,1,0,"1,2",1,1,0,0,3,0,0,1,0,0,"2,3,4",0,1,1,1,0,0,2,0,1,0,0,1,1,0,0,0,2,0,1,0
935,R_3nf6XWEn6xSI9og,"1,2,4,5,6",2,1,2,0,1,0,0,0,0,5,0,0,0,1,2,0,1,0,0,0,1.0,1,0,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,3,0,0,1,0,0,0,5,0,0,0,1,5,0,0,0,1,4,0,0,1
936,R_3qr69wJsmuDfrYM,"2,4,5,6",2,1,7,0,0,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,1,1,0,0
937,R_27x0avYoGmFG5Va,"1,2,3,4,6","2,4",1,2,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,1,1,0,0
938,R_bQS8ZamaJhBxHu9,"2,3,4,5",2,1,"1,2,4",1,1,0,1,0,0,5,0,0,0,1,2,0,1,0,0,0,1.0,1,0,1,1,0,0,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,5,0,0,0,1,4,0,0,1
939,R_7PtfHeC9DYKHMyt,"1,2,4,5,6","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
940,R_zeguZIBxVmIzsdz,"1,2,3,4,6",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
941,R_6rgYmmsHgTjy7iF,"1,2,3,4,5,6",6,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
942,R_3JCULf1w8sn4liP,"1,2,3,4,6","2,6",1,2,0,1,0,0,0,0,5,0,0,0,1,3,0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,"1,2,3",1,1,1,0,0,0,2,0,1,0,0,5,0,0,0,1,4,0,0,1
943,R_2WJ8BNCvVFYHNY4,"1,2,4,6","2,6",1,2,0,1,0,0,0,0,5,0,0,0,1,3,0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,"2,3",0,1,1,0,0,0,2,0,1,0,0,5,0,0,0,1,1,1,0,0
944,R_b1wqiOAQfRYFGh3,"1,2,3",2,1,1,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1.0,1,0,1,1,0,0,0,0,2,0,1,0,0,3,0,0,1,0,1,1,0,0,0,3,0,0,1,0,0,2,0,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,1,0
945,R_vqvCaWdErfyc6DT,"1,2,4,5,6",2,1,5,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,2,0,1,0,0,6,0,0,0,0,1,7,0,0,0,0,0,1,5,0,0,0,1,1,1,0,0,0,4,0,0,1
946,R_XHOHXjNvIe7Nm9P,"1,2,3,4,5,6",2,1,2,0,1,0,0,0,0,5,0,0,0,1,3,0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,4,0,0,1
947,R_28A1z1wElUxPa1x,"1,2,3,4",2,1,2,0,1,0,0,0,0,1,1,0,0,0,"2,3",0,1,1,0,0,1.0,1,0,"2,3",0,1,1,0,0,1,1,0,0,0,5,0,0,0,1,2,0,1,0,0,"1,3",1,0,1,0,0,"3,4",0,0,1,1,0,0,"1,2",1,1,0,0,1,1,0,0,0,2,0,1,0
948,R_rkzTl6PFEraRF2F,"1,2,3,4",2,1,1,1,0,0,0,0,0,5,0,0,0,1,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,2,0,1,0,0,2,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,4,0,0,1
949,R_1C1ReeieXq5HEI7,"1,2,3,4","1,2,3,4",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
950,R_2yecb6XBDM0FXY5,"1,2,3,4","1,2,4",1,"2,5",0,1,0,0,1,0,1,1,0,0,0,"1,2",1,1,0,0,0,1.0,1,0,"3,4",0,0,1,1,0,2,0,1,0,0,"1,2,3",1,1,1,0,"2,3",0,1,1,0,2,0,1,0,0,0,"1,3",1,0,1,0,0,0,"1,2",1,1,0,0,"1,3",1,0,1,0,"1,2",1,1,0
951,R_1qVVOGlc7gX6tFF,"1,2,4",2,1,"1,2",1,1,0,0,0,0,2,0,1,0,0,3,0,0,1,0,0,1.0,1,0,3,0,0,1,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0
952,R_2alCgp9I05i0YsI,"1,2,4,5",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
953,R_21cBvL2iAS1LLdK,"1,2,3,4,5,6","1,2,3,4",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
954,R_d6xA5sYY95CdqyB,"1,2,3,4,5","1,2,3,4",1,"1,2,3,4,5",1,1,1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,1.0,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3,4",1,1,1,1,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2",1,1,0
955,R_1IbKxoGTlZ4DtG3,"1,2,3,4,5,6","1,2,3,4,5,6",1,"1,2,3,4,5",1,1,1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,1.0,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3,4",1,1,1,1,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2",1,1,0
956,R_2sR9fIu6PCF7Azn,"1,2,4",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
957,R_24viK39X6QyeDLW,"1,2,4",2,1,"2,3,5",0,1,1,0,1,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,"1,2,3",1,1,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,"1,2,3",1,1,1,0,2,0,1,0
958,R_Q0tnuIFn5YslRKh,"1,2,3,5",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
959,R_11jW0PBOUAlNevZ,"2,3,4","2,3",1,7,0,0,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,3.0,0,1,6,0,0,0,0,1,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,5,0,0,0,1,5,0,0,0,1,4,0,0,1
960,R_1Nt8UG56xjJICiZ,"1,2,4,5",2,1,5,0,0,0,0,1,0,5,0,0,0,1,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,2,0,1,0,0,"1,2",1,1,0,0,5,0,0,0,1,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,"1,2",1,1,0,0,4,0,0,1
961,R_3LjzhffAH36v68s,"1,2,3,4,6","2,6",1,2,0,1,0,0,0,0,5,0,0,0,1,2,0,1,0,0,0,3.0,0,1,3,0,0,1,0,0,"2,3",0,1,1,0,"1,2,3",1,1,1,0,2,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,4,0,0,1
962,R_2tlBr5I78Iyv4S4,"1,2,4",2,1,2,0,1,0,0,0,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,4,0,0,0,1,"1,2,3",1,1,1,0,"2,3",0,1,1,0,6,0,0,0,0,1,"3,4",0,0,1,1,0,0,5,0,0,0,1,"1,2,3",1,1,1,0,"1,2",1,1,0
963,R_29mPjimsVlox5ba,"1,2,3,4,5,6",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
964,R_3EEkyhKHlc9Phkd,"1,2,3,4,5,6","1,2,3,4,5,6",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
965,R_3q7FpqRGqjRRhhh,"1,2,3,4,6",4,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
967,R_W8ygj7zIxyiCEjT,"1,2,5",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
969,R_3HTtBvwwx0tPWyQ,"1,2,3,4,6",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
970,R_1o28gcXwxi4BXLU,"2,3,4",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
971,R_cTOyJZumin3Gxup,"1,2,3,4",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
972,R_C2n4NhzRmdehidX,"1,2,4",4,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
973,R_30i4tTnLVEBrxLt,"1,2,3,4",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
974,R_1r3wXyqUqz4qUeR,"1,2,5",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
975,R_3fHv3BJWDHdLDaN,"1,2,3","1,2",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
976,R_XvUk9EaHgI0Vegh,"1,2,3","2,3",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
977,R_2fxsOQwvGDpAbqy,"1,2,4,6",4,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
978,R_3QXyTb0mPHr6x00,"1,2,4,5,6",5,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
979,R_r1tUC5WgfEeUJQR,"1,2,4",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
980,R_3gLswGkXKnBleHn,"1,2,5",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
981,R_2dMHyUw1f1IzCyz,"1,2,3,4",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
982,R_tPsVPskRNYVdwHf,"1,2,4",2,1,"2,5",0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,"1,3",1,0,1,0,1,1,0,0,0,"1,3",1,0,1,0,0,"1,3,4",1,0,1,1,0,0,2,0,1,0,0,"1,2,3",1,1,1,0,2,0,1,0
983,R_2PvtE31kjhGbXRx,"1,2,4",2,1,2,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1.0,1,0,2,0,1,0,0,0,2,0,1,0,0,"1,2,3",1,1,1,0,1,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,"1,2,3",1,1,1,0,2,0,1,0
984,R_2drVWfKlYIDCwuG,"1,2,4",2,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,1,0,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,1,0
985,R_2SBqOrkIfYk8S8y,"1,2,3,4,5",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
986,R_6zYW6guMaS1NOSZ,"1,2,3,4,5,6",2,1,"1,2",1,1,0,0,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,"1,2,3",1,1,1,0,1,1,0,0,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3,4",1,1,1,1,0,0,"1,2,3",1,1,1,0,1,1,0,0,0,2,0,1,0
987,R_3j7FUtRq8UOR5pp,"1,2,3",2,1,"2,5",0,1,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,1.0,1,0,4,0,0,0,1,0,4,0,0,0,1,"1,2",1,1,0,0,5,0,0,0,1,6,0,0,0,0,1,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,1,0
988,R_2CJ4MLmOYpby3xw,"1,2,3,4","2,4",1,2,0,1,0,0,0,0,5,0,0,0,1,2,0,1,0,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,"2,3",0,1,1,0,2,0,1,0,0,2,0,1,0,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,2,0,1,0,0,2,0,1,0
989,R_3qTGZtRLWJEr93I,"1,2,3,4",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
